run_id,window_id,bar_offset,equity
BTC_1d_trend_following,25,10,1138.082697807164
BTC_1d_trend_following,25,11,1140.3584765195124
BTC_1d_trend_following,25,12,1135.5304433341869
BTC_1d_trend_following,25,13,1136.4316022996736
BTC_1d_trend_following,25,14,1117.0734298519556
BTC_1d_trend_following,25,15,1112.9371798735306
BTC_1d_trend_following,25,16,1128.3680030571475
BTC_1d_trend_following,25,17,1127.5005326472588
BTC_1d_trend_following,25,18,1134.6896149900058
BTC_1d_trend_following,25,19,1130.5250207039335
BTC_1d_trend_following,26,0,1165.7178656590813
BTC_1d_trend_following,26,1,1161.0982312627618
BTC_1d_trend_following,26,2,1166.9513922565939
BTC_1d_trend_following,26,3,1166.93387349957
BTC_1d_trend_following,26,4,1179.481384368619
BTC_1d_trend_following,26,5,1186.0547105482538
BTC_1d_trend_following,26,6,1186.3641948488093
BTC_1d_trend_following,26,7,1161.9214891810752
BTC_1d_trend_following,26,8,1150.6181810461724
BTC_1d_trend_following,26,9,1152.0344385845965
BTC_1d_trend_following,26,10,1149.9179666330747
BTC_1d_trend_following,26,11,1141.2380614470608
BTC_1d_trend_following,26,12,1139.981657413905
BTC_1d_trend_following,26,13,1155.5717435616714
BTC_1d_trend_following,26,14,1158.7293243276754
BTC_1d_trend_following,26,15,1143.7332683151392
BTC_1d_trend_following,26,16,1137.5808045101278
BTC_1d_trend_following,26,17,1141.7068633850229
BTC_1d_trend_following,26,18,1135.2690293332419
BTC_1d_trend_following,26,19,1131.368941813654
BTC_1d_trend_following,27,0,1089.6354659892704
BTC_1d_trend_following,27,1,1089.1817708778533
BTC_1d_trend_following,27,2,1088.9841696054925
BTC_1d_trend_following,27,3,1088.95193753922
BTC_1d_trend_following,27,4,1096.2356650510583
BTC_1d_trend_following,27,5,1110.396513997638
BTC_1d_trend_following,27,6,1108.5616964304138
BTC_1d_trend_following,27,7,1123.275418844118
BTC_1d_trend_following,27,8,1124.9976400191176
BTC_1d_trend_following,27,9,1113.3974776500838
BTC_1d_trend_following,27,10,1116.7373816244271
BTC_1d_trend_following,27,11,1130.7087232885026
BTC_1d_trend_following,27,12,1121.9414573692072
BTC_1d_trend_following,27,13,1122.6741613042964
BTC_1d_trend_following,27,14,1126.1281725489707
BTC_1d_trend_following,27,15,1125.6833628397517
BTC_1d_trend_following,27,16,1118.0323840281621
BTC_1d_trend_following,27,17,1116.100006903202
BTC_1d_trend_following,27,18,1113.4116870989428
BTC_1d_trend_following,27,19,1122.0370743693775
BTC_1d_trend_following,28,0,973.3002368850784
BTC_1d_trend_following,28,1,975.5738507498154
BTC_1d_trend_following,28,2,971.6924994579236
BTC_1d_trend_following,28,3,976.6052875270904
BTC_1d_trend_following,28,4,973.6417005393535
BTC_1d_trend_following,28,5,975.7374545613347
BTC_1d_trend_following,28,6,975.8999310425422
BTC_1d_trend_following,28,7,972.490837207158
BTC_1d_trend_following,28,8,971.4754430359726
BTC_1d_trend_following,28,9,971.4754430359726
