run_id,window_id,bar_offset,equity
BTC_1d_mean_reversion,3,19,920.6154828771821
BTC_1d_mean_reversion,4,0,946.5801033718407
BTC_1d_mean_reversion,4,1,946.5801033718407
BTC_1d_mean_reversion,4,2,946.5801033718407
BTC_1d_mean_reversion,4,3,946.5801033718407
BTC_1d_mean_reversion,4,4,946.5801033718407
BTC_1d_mean_reversion,4,5,946.5801033718407
BTC_1d_mean_reversion,4,6,943.3264863457866
BTC_1d_mean_reversion,4,7,957.7101264246222
BTC_1d_mean_reversion,4,8,955.8696277719771
BTC_1d_mean_reversion,4,9,949.9656553609509
BTC_1d_mean_reversion,4,10,953.9959689598584
BTC_1d_mean_reversion,4,11,949.6156436556006
BTC_1d_mean_reversion,4,12,960.7919716210987
BTC_1d_mean_reversion,4,13,958.991001635376
BTC_1d_mean_reversion,4,14,974.8345671458765
BTC_1d_mean_reversion,4,15,968.3341144711158
BTC_1d_mean_reversion,4,16,958.1712210041478
BTC_1d_mean_reversion,4,17,955.056105846345
BTC_1d_mean_reversion,4,18,950.3283674805808
BTC_1d_mean_reversion,4,19,959.3356330499507
BTC_1d_mean_reversion,5,0,961.5849368976908
BTC_1d_mean_reversion,5,1,955.7881880842056
BTC_1d_mean_reversion,5,2,951.9332250968209
BTC_1d_mean_reversion,5,3,963.0252703380638
BTC_1d_mean_reversion,5,4,961.7524031404675
BTC_1d_mean_reversion,5,5,964.5906665930816
BTC_1d_mean_reversion,5,6,955.4321812768598
BTC_1d_mean_reversion,5,7,946.6492847802883
BTC_1d_mean_reversion,5,8,946.539181458315
BTC_1d_mean_reversion,5,9,945.206658278995
BTC_1d_mean_reversion,5,10,948.069126263547
BTC_1d_mean_reversion,5,11,953.4818783673402
BTC_1d_mean_reversion,5,12,952.8610776203726
BTC_1d_mean_reversion,5,13,948.449919967509
BTC_1d_mean_reversion,5,14,948.6767146118777
BTC_1d_mean_reversion,5,15,949.900117209619
BTC_1d_mean_reversion,5,16,956.2106208626592
BTC_1d_mean_reversion,5,17,955.5535679144733
BTC_1d_mean_reversion,5,18,966.7297284539245
BTC_1d_mean_reversion,5,19,963.6203014480208
BTC_1d_mean_reversion,6,0,1034.2376804122803
BTC_1d_mean_reversion,6,1,1042.1224063821126
BTC_1d_mean_reversion,6,2,1044.0370772820536
BTC_1d_mean_reversion,6,3,1051.15969324264
BTC_1d_mean_reversion,6,4,1051.4661225588893
BTC_1d_mean_reversion,6,5,1048.2941441414118
BTC_1d_mean_reversion,6,6,1049.0205652851814
BTC_1d_mean_reversion,6,7,1053.0130396131713
BTC_1d_mean_reversion,6,8,1048.0396821439056
BTC_1d_mean_reversion,6,9,1044.0626742798272
BTC_1d_mean_reversion,6,10,1041.8866588059395
BTC_1d_mean_reversion,6,11,1044.0773674205434
BTC_1d_mean_reversion,6,12,1051.3642372278714
BTC_1d_mean_reversion,6,13,1053.126331461324
BTC_1d_mean_reversion,6,14,1052.668988123457
BTC_1d_mean_reversion,6,15,1057.6663572779457
BTC_1d_mean_reversion,6,16,1061.7050763330312
BTC_1d_mean_reversion,6,17,1063.7988102189092
BTC_1d_mean_reversion,6,18,1058.2269779285828
BTC_1d_mean_reversion,6,19,1058.950692441168
BTC_1d_grid,0,0,1000.0
BTC_1d_grid,0,1,1000.0
BTC_1d_grid,0,2,1000.0
BTC_1d_grid,0,3,1000.0
BTC_1d_grid,0,4,1000.0
BTC_1d_grid,0,5,1000.0
BTC_1d_grid,0,6,1000.0
BTC_1d_grid,0,7,1000.0
BTC_1d_grid,0,8,1000.0
BTC_1d_grid,0,9,1000.0
BTC_1d_grid,0,10,1000.0
BTC_1d_grid,0,11,1000.0
BTC_1d_grid,0,12,1000.0
BTC_1d_grid,0,13,1000.0
BTC_1d_grid,0,14,1000.0
BTC_1d_grid,0,15,1000.0
BTC_1d_grid,0,16,1000.0
BTC_1d_grid,0,17,1000.0
BTC_1d_grid,0,18,1000.0
BTC_1d_grid,0,19,1000.0
BTC_1d_grid,1,0,984.6585734992715
BTC_1d_grid,1,1,983.8252689024141
BTC_1d_grid,1,2,983.8252689024141
BTC_1d_grid,1,3,985.8091349488121
BTC_1d_grid,1,4,987.5158111594534
BTC_1d_grid,1,5,986.4360265255347
BTC_1d_grid,1,6,990.0514387475669
BTC_1d_grid,1,7,991.038204355767
BTC_1d_grid,1,8,990.5235927338279
BTC_1d_grid,1,9,990.4211231980075
BTC_1d_grid,1,10,989.9074519830933
BTC_1d_grid,1,11,985.1775645568919
BTC_1d_grid,1,12,990.9731072917125
BTC_1d_grid,1,13,993.4716526571418
BTC_1d_grid,1,14,991.9021133326448
BTC_1d_grid,1,15,988.7116722061447
BTC_1d_grid,1,16,988.6034092986528
BTC_1d_grid,1,17,989.9484467633994
BTC_1d_grid,1,18,990.2259597154402
BTC_1d_grid,1,19,992.5995702661219
BTC_1d_grid,2,0,1000.0
BTC_1d_grid,2,1,1000.0
BTC_1d_grid,2,2,1000.0
BTC_1d_grid,2,3,1000.0
BTC_1d_grid,2,4,1000.0
BTC_1d_grid,2,5,1000.0
BTC_1d_grid,2,6,1000.0
BTC_1d_grid,2,7,1000.0
BTC_1d_grid,2,8,1000.0
BTC_1d_grid,2,9,1000.0
BTC_1d_grid,2,10,1000.0
BTC_1d_grid,2,11,1000.0
BTC_1d_grid,2,12,1000.0
BTC_1d_grid,2,13,1000.0
BTC_1d_grid,2,14,1000.0
BTC_1d_grid,2,15,1000.0
BTC_1d_grid,2,16,1000.0
BTC_1d_grid,2,17,1000.0
BTC_1d_grid,2,18,1000.0
BTC_1d_grid,2,19,1000.0
BTC_1d_grid,3,0,1000.0
BTC_1d_grid,3,1,1000.0
BTC_1d_grid,3,2,1000.0
BTC_1d_grid,3,3,1000.0
BTC_1d_grid,3,4,1000.0
BTC_1d_grid,3,5,1000.0
BTC_1d_grid,3,6,1000.0
BTC_1d_grid,3,7,1000.0
BTC_1d_grid,3,8,1000.0
BTC_1d_grid,3,9,1000.0
BTC_1d_grid,3,10,1000.0
